case_id,prediction_date,project_type,project_category,project_value_crore,project_length_km,project_priority,executing_agency,state,district,urban_rural,land_area_acres,required_area_acres,land_type,land_use,land_value_lakh,circle_rate_lakh,parcel_accessibility,distance_to_project_km,number_of_owners,number_of_coowners,number_of_legal_heirs,joint_ownership,ownership_conflict,mutation_pending,title_clarity,encumbrance_flag,existing_legal_case,number_of_legal_cases,case_age_days,court_level,stay_order,injunction_status,objection_filed,compensation_dispute,land_record_available,title_document_available,mutation_status,survey_completed,ownership_verified,missing_document_count,document_conflict,estimated_compensation_lakh,approved_compensation_lakh,compensation_paid_lakh,compensation_pending,number_of_beneficiaries,bank_account_verified,notification_issued,pending_approval_count,department_count,interdepartmental_dependencies,file_movement_count,days_at_current_stage,total_file_age_days,families_affected,rr_applicable,rr_package_approved,rr_payment_status,number_of_objections,public_hearing_status,community_resistance,delayed,delay_days,delay_reason
LA001561,2025-12-15,Metro,National Infrastructure,391.88,47.67,High,Metro Corporation,Gujarat,Vadodara,Urban,3.57,2.46,Agricultural,Industrial,269.26,233.89,Moderate,0.2,3,2,0,1,1,1,Moderate,0,0,0,0,None,0,0,1,0,1,0,Pending,1,0,1,1,215.45,194.35,191.01,0,4,1,1,1,4,3,9,28,93,5,0,0,Not Applicable,7,Completed,Low,1,155,ADMINISTRATIVE_APPROVAL
LA001562,2023-01-07,Industrial Corridor,State Infrastructure,79.14,11.46,High,State PWD,Madhya Pradesh,Bhopal,Rural,2.21,1.32,Commercial,Commercial,82.05,85.88,Moderate,0.12,4,3,1,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,130.72,114.43,25.77,1,5,1,1,1,1,1,5,9,118,3,0,0,Not Applicable,2,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001563,2025-08-14,Airport,National Infrastructure,155.07,3.57,Medium,Indian Railways,Madhya Pradesh,Indore,Semi-Urban,20.35,13.07,Commercial,Commercial,988.57,976.84,High,1.69,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,1,1,0,Completed,0,0,2,0,1168.73,1017.6,687.66,1,4,1,1,3,3,0,3,60,301,1,0,0,Not Applicable,4,Completed,Low,0,0,COMPENSATION
LA001564,2024-06-16,Railway,National Infrastructure,257.27,28.86,High,Urban Development Authority,Haryana,Hisar,Rural,1.21,0.58,Industrial,Commercial,88.68,78.02,Moderate,1.02,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,24.41,22.3,1.24,1,2,1,1,0,3,2,4,72,158,1,0,0,Not Applicable,2,Scheduled,Low,0,0,DOCUMENTATION
LA001565,2024-09-08,Dam,National Infrastructure,214.78,32.03,High,State Irrigation Dept,Telangana,Hyderabad,Urban,2.03,0.96,Commercial,Mixed,100.69,77.58,Moderate,0.88,1,0,0,0,0,0,High,1,0,0,0,None,0,0,1,0,1,1,Completed,1,1,0,0,125.44,117.52,64.33,1,3,1,1,4,6,1,8,55,246,2,0,0,Not Applicable,5,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001566,2023-05-29,Urban Infrastructure,Regional Infrastructure,128.9,26.24,Normal,NHAI,Karnataka,Belagavi,Semi-Urban,6.69,2.92,Agricultural,Commercial,556.01,546.6,High,0.81,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,0,1,1,0,398.22,355.31,268.8,1,2,0,1,2,5,0,7,35,185,4,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001567,2023-01-19,Highway,National Infrastructure,170.42,2.71,Critical,Indian Railways,Punjab,Jalandhar,Urban,3.16,2.2,Agricultural,Industrial,95.86,83.69,Low,0.17,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,207.91,,178.48,0,2,1,1,1,1,0,10,36,107,3,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001568,2022-05-16,Railway,National Infrastructure,69.5,15.87,High,Metro Corporation,Andhra Pradesh,Visakhapatnam,Semi-Urban,9.1,4.63,Agricultural,Agriculture,435.12,435.96,Low,1.33,3,2,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,414.86,348.04,181.94,1,4,1,1,0,2,2,2,11,123,3,0,0,Not Applicable,3,Re-hearing Required,Low,0,0,INTER_DEPARTMENT
LA001569,2023-03-14,Highway,National Infrastructure,76.72,49.96,Medium,State Irrigation Dept,Haryana,Gurugram,Rural,15.91,8.16,Industrial,Industrial,528.9,515.43,High,0.55,5,4,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,559.2,539.13,78.68,1,6,1,1,1,2,1,3,18,140,3,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001570,2022-02-17,Urban Infrastructure,State Infrastructure,118.71,18.16,Critical,State PWD,Punjab,Patiala,Urban,4.05,3.44,Government,Industrial,339.05,279.44,High,0.21,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,235.44,228.67,227.46,0,5,1,1,0,3,1,5,3,53,6,1,0,In Progress,4,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001571,2025-07-22,Airport,National Infrastructure,208.73,20.6,Medium,NHAI,Maharashtra,Aurangabad,Rural,2.39,1.7,Mixed,Institutional,151.84,158.67,Moderate,0.4,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,0,149.17,130.14,46.34,1,4,1,1,2,7,0,3,58,232,2,0,0,Not Applicable,2,Scheduled,Low,1,254,ADMINISTRATIVE_APPROVAL
LA001572,2025-06-02,Highway,National Infrastructure,228.3,16.16,Medium,Urban Development Authority,Bihar,Patna,Urban,1.01,0.54,Commercial,Institutional,71.51,66.22,Moderate,0.04,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,0,69.22,67.53,42.84,1,3,1,1,2,1,0,5,26,197,5,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001573,2022-09-01,Canal,State Infrastructure,301.58,21.45,Normal,Urban Development Authority,Odisha,Cuttack,Semi-Urban,1.13,1.07,Mixed,Institutional,58.04,54.47,Moderate,2.24,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,69.32,65.89,62.12,1,3,0,1,0,6,0,7,23,75,2,0,0,Not Applicable,1,Completed,Low,0,0,COMPENSATION
LA001574,2024-12-10,Metro,State Infrastructure,50.64,20.04,Medium,Metro Corporation,Jharkhand,Hazaribagh,Urban,0.48,0.41,Residential,Mixed,36.75,31.6,High,0.3,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,16.57,13.75,4.39,1,1,1,1,1,2,1,6,90,155,6,1,0,In Progress,2,Scheduled,Low,1,331,DOCUMENTATION
LA001575,2024-11-15,Highway,State Infrastructure,335.64,9.53,Medium,Indian Railways,Rajasthan,Jodhpur,Rural,2.97,1.46,Agricultural,Industrial,155.15,119.63,High,0.45,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,0,0,0,0,159.44,159.94,158.05,0,3,1,1,2,2,0,4,50,213,2,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001576,2022-06-16,Industrial Corridor,State Infrastructure,194.02,8.92,High,Indian Railways,Gujarat,Surat,Urban,9.96,8.48,Commercial,Mixed,811.95,626.3,Moderate,2.11,3,2,1,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,2,1,377.32,385.49,196.8,1,4,1,1,0,2,1,3,42,73,3,0,0,Not Applicable,3,Scheduled,Low,1,168,DOCUMENTATION
LA001577,2025-07-18,Power Transmission,Regional Infrastructure,180.51,14.56,Critical,Indian Railways,Telangana,Karimnagar,Semi-Urban,1.44,1.36,Residential,Mixed,100.53,80.75,Low,0.49,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,0,97.54,90.14,75.17,1,3,1,1,1,2,2,6,20,157,1,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001578,2023-12-02,Highway,National Infrastructure,132.99,18.62,Medium,NHAI,Odisha,Puri,Rural,5.13,4.48,Industrial,Institutional,112.63,112.73,Moderate,0.59,4,3,1,1,0,1,High,1,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,2,1,129.86,117.89,48.15,1,7,1,1,0,3,0,2,17,143,3,0,0,Not Applicable,0,Not Required,Low,0,0,DOCUMENTATION
LA001579,2023-11-27,Urban Infrastructure,State Infrastructure,190.42,19.94,Medium,Urban Development Authority,Maharashtra,Nagpur,Semi-Urban,4.7,2.14,Agricultural,Mixed,383.96,377.85,Moderate,4.13,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,281.82,277.26,71.21,1,2,1,1,3,2,0,7,30,181,2,0,0,Not Applicable,1,Scheduled,Low,1,173,ADMINISTRATIVE_APPROVAL
LA001580,2024-09-11,Highway,National Infrastructure,38.6,26.75,Critical,Metro Corporation,Andhra Pradesh,Tirupati,Rural,1.22,0.74,Commercial,Institutional,86.49,70.47,High,0.73,6,5,0,1,0,1,Moderate,0,0,0,0,None,0,0,1,0,1,1,Under Verification,1,0,0,0,63.4,55.87,9.08,1,6,1,1,0,2,0,2,73,123,0,0,0,Not Applicable,4,Re-hearing Required,Low,0,0,OWNERSHIP_CONFLICT
LA001581,2024-05-05,Highway,State Infrastructure,20.72,122.7,Normal,Indian Railways,Gujarat,Ahmedabad,Semi-Urban,6.14,4.28,Government,Mixed,491.36,381.03,Moderate,2.82,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,1,0,2,1,393.49,344.12,108.08,1,5,0,0,0,3,1,7,79,296,3,0,0,Not Applicable,1,Completed,Low,0,0,DOCUMENTATION
LA001582,2022-06-05,Railway,State Infrastructure,156.39,8.84,Medium,Indian Railways,Madhya Pradesh,Jabalpur,Rural,3.0,2.16,Agricultural,Commercial,115.44,101.24,Moderate,4.94,2,1,1,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,69.69,65.21,30.08,1,3,1,1,1,1,1,3,25,127,2,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001583,2023-08-25,Highway,State Infrastructure,262.98,40.37,High,Metro Corporation,Tamil Nadu,Madurai,Rural,11.91,7.79,Government,Residential,854.98,644.75,High,1.28,6,5,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,4,1,717.17,712.75,323.84,1,9,1,1,3,1,0,8,114,281,2,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001584,2023-05-24,Airport,State Infrastructure,64.66,5.41,Medium,NHAI,Karnataka,Tumakuru,Rural,2.39,1.18,Mixed,Institutional,164.74,134.36,Moderate,1.57,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,97.39,100.19,10.43,1,4,1,1,2,4,1,3,61,275,2,0,0,Not Applicable,2,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001585,2024-08-27,Railway,National Infrastructure,156.79,9.7,High,Power Utility,Andhra Pradesh,Tirupati,Semi-Urban,10.24,8.5,Mixed,Institutional,583.52,493.53,High,0.12,2,1,2,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Pending,1,0,3,1,605.31,577.2,240.42,1,2,0,1,4,1,0,10,63,241,3,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001586,2025-10-17,Highway,Regional Infrastructure,494.38,11.71,Critical,Indian Railways,Gujarat,Gandhinagar,Rural,0.45,0.22,Residential,Institutional,30.46,24.31,High,1.55,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,9.91,8.54,6.16,1,3,1,1,1,1,2,7,43,116,0,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001587,2025-07-21,Urban Infrastructure,National Infrastructure,447.6,12.41,High,Urban Development Authority,Jharkhand,Ranchi,Urban,3.75,1.75,Agricultural,Residential,241.99,242.79,High,1.39,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,261.7,248.09,162.0,1,4,1,1,0,1,0,5,30,117,7,1,0,Not Started,3,Completed,Low,0,0,RR
LA001588,2025-02-12,Railway,National Infrastructure,106.59,9.46,Medium,Metro Corporation,Maharashtra,Pune,Semi-Urban,0.57,0.38,Commercial,Residential,27.67,28.67,High,0.37,2,1,1,1,0,0,High,1,0,0,0,None,0,0,0,1,0,1,Pending,1,0,0,0,11.92,11.05,6.11,1,2,1,1,1,4,0,5,60,167,0,0,0,Not Applicable,3,Completed,Low,0,0,COMPENSATION
LA001589,2024-12-28,Railway,Regional Infrastructure,109.3,31.88,Medium,Metro Corporation,Jharkhand,Hazaribagh,Semi-Urban,0.65,0.61,Commercial,Agriculture,17.26,13.56,Moderate,2.36,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,1,0,2,1,31.42,32.21,27.96,1,4,0,1,1,3,2,7,34,183,4,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001590,2025-06-05,Railway,State Infrastructure,776.19,5.07,High,Indian Railways,Uttar Pradesh,Kanpur Nagar,Semi-Urban,3.96,3.65,Residential,Commercial,126.95,99.93,High,3.78,6,5,1,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,1,0,111.6,94.69,57.08,1,8,0,1,1,4,2,1,77,326,2,0,0,Not Applicable,4,Completed,Low,1,263,COMPENSATION
LA001591,2022-06-23,Industrial Corridor,Regional Infrastructure,156.74,15.44,Critical,State Irrigation Dept,Odisha,Ganjam,Rural,0.86,0.33,Agricultural,Mixed,18.86,17.41,Moderate,0.35,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,56.87,58.11,54.2,1,3,1,1,3,2,2,6,47,329,2,0,0,Not Applicable,1,Re-hearing Required,Low,1,137,ADMINISTRATIVE_APPROVAL
LA001592,2023-01-31,Highway,National Infrastructure,148.04,6.21,Medium,State PWD,Bihar,Bhagalpur,Rural,0.84,0.61,Government,Commercial,22.92,21.32,High,0.65,3,2,0,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,1,1,0,57.0,50.69,4.61,1,4,1,1,2,2,1,6,29,149,3,0,0,Not Applicable,5,Completed,Low,1,165,ADMINISTRATIVE_APPROVAL
LA001593,2025-05-09,Highway,National Infrastructure,743.32,8.78,Medium,State PWD,Bihar,Muzaffarpur,Rural,1.83,1.35,Government,Industrial,109.31,92.84,Low,3.95,1,0,2,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,111.36,102.36,78.82,1,1,1,1,4,5,1,7,72,268,3,0,0,Not Applicable,4,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001594,2024-12-13,Urban Infrastructure,State Infrastructure,130.19,14.88,High,Metro Corporation,Uttar Pradesh,Lucknow,Semi-Urban,4.34,4.12,Government,Industrial,125.81,100.65,Moderate,1.6,4,3,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,265.35,228.2,94.18,1,6,1,1,2,4,1,6,35,240,1,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001595,2023-01-18,Highway,National Infrastructure,102.84,20.72,Medium,NHAI,West Bengal,Kolkata,Rural,4.41,2.9,Mixed,Industrial,134.56,117.97,High,0.42,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,160.46,133.8,115.21,1,2,1,1,2,3,0,6,29,168,2,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001596,2024-05-10,Industrial Corridor,State Infrastructure,33.79,59.8,High,NHAI,Rajasthan,Ajmer,Semi-Urban,3.69,2.1,Industrial,Institutional,172.66,169.77,Low,2.61,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,235.09,204.28,41.37,1,4,1,1,0,2,0,3,31,42,2,0,0,Not Applicable,6,Completed,Low,0,0,OTHER
LA001597,2025-01-29,Airport,National Infrastructure,152.85,26.42,Normal,Urban Development Authority,Andhra Pradesh,Vijayawada,Semi-Urban,3.35,3.0,Government,Institutional,225.2,209.7,Low,0.39,2,1,3,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,0,1,0,0,171.69,139.0,133.14,0,3,1,1,3,6,0,8,94,284,2,0,0,Not Applicable,6,Completed,Low,1,316,ADMINISTRATIVE_APPROVAL
LA001598,2025-10-21,Industrial Corridor,National Infrastructure,112.95,22.27,Normal,Metro Corporation,West Bengal,Kolkata,Semi-Urban,1.23,0.48,Government,Mixed,40.5,32.65,High,2.82,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,0,48.31,45.27,13.63,1,3,1,1,1,2,0,5,67,174,1,0,0,Not Applicable,4,Completed,Low,0,0,COMPENSATION
LA001599,2024-09-18,Highway,State Infrastructure,149.76,17.14,Medium,Urban Development Authority,Jharkhand,Dhanbad,Semi-Urban,1.08,0.48,Industrial,Mixed,91.33,81.11,High,1.04,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,,0,1,2,0,46.18,38.39,0.95,1,3,1,0,2,2,2,3,41,165,7,1,1,Payment Pending,4,Completed,Low,1,120,ADMINISTRATIVE_APPROVAL
LA001600,2022-07-12,Urban Infrastructure,National Infrastructure,36.53,40.08,High,Metro Corporation,West Bengal,Bardhaman,Rural,7.15,6.05,Government,Commercial,374.11,337.22,Low,0.44,4,3,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,205.17,170.24,64.56,1,5,1,1,2,4,0,4,40,178,1,0,0,Not Applicable,3,Completed,Low,1,133,ADMINISTRATIVE_APPROVAL
LA001601,2023-11-08,Railway,National Infrastructure,169.6,18.78,High,Urban Development Authority,Gujarat,Rajkot,Semi-Urban,3.01,1.62,Industrial,Mixed,151.59,135.05,High,0.58,3,2,1,1,0,0,High,0,0,0,0,None,0,0,1,1,1,1,Completed,1,1,2,0,84.46,84.07,2.93,1,6,1,1,0,4,1,3,108,160,2,0,0,Not Applicable,4,Re-hearing Required,Low,1,367,COMPENSATION
LA001602,2022-10-28,Highway,National Infrastructure,266.87,14.65,Medium,Metro Corporation,Odisha,Sambalpur,Rural,4.65,3.39,Agricultural,Industrial,351.24,334.02,High,0.75,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,209.68,198.64,119.86,1,3,1,1,1,3,1,4,29,197,3,0,0,Not Applicable,3,Completed,Low,1,196,INTER_DEPARTMENT
LA001603,2023-05-09,Power Transmission,National Infrastructure,322.86,16.66,Medium,State Irrigation Dept,Jharkhand,Bokaro,Semi-Urban,2.35,1.38,Agricultural,Residential,124.18,112.92,Moderate,0.67,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Pending,1,0,0,0,127.7,127.7,26.76,1,4,1,1,0,1,0,7,7,136,2,0,0,Not Applicable,1,Completed,Low,1,122,LAND_RECORD
LA001604,2022-11-14,Highway,State Infrastructure,177.57,14.11,Medium,State Irrigation Dept,Gujarat,Vadodara,Rural,2.97,1.48,Agricultural,Agriculture,213.36,200.69,Low,0.15,4,3,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,119.14,108.89,76.55,1,7,1,1,1,3,2,5,132,222,2,0,0,Not Applicable,2,Scheduled,Low,1,264,ADMINISTRATIVE_APPROVAL
LA001605,2022-09-21,Railway,State Infrastructure,186.44,20.76,Normal,Indian Railways,Maharashtra,Nagpur,Rural,4.52,3.46,Commercial,Commercial,222.92,227.38,Moderate,1.06,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,3,1,277.8,263.53,177.34,1,5,0,1,0,4,1,6,29,53,2,0,0,Not Applicable,3,Completed,Low,0,0,DOCUMENTATION
LA001606,2025-11-22,Airport,State Infrastructure,1068.77,9.6,High,State Irrigation Dept,Haryana,Hisar,Urban,3.17,2.71,Government,Industrial,108.67,95.95,Moderate,0.63,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,114.9,107.06,76.11,1,3,1,1,3,4,1,14,50,289,2,0,0,Not Applicable,1,Completed,Low,1,246,ADMINISTRATIVE_APPROVAL
LA001607,2024-07-31,Highway,State Infrastructure,241.18,89.87,High,NHAI,Rajasthan,Kota,Urban,1.31,1.12,Agricultural,Mixed,45.1,36.39,Moderate,1.12,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,85.68,74.18,4.72,1,2,1,1,0,3,0,0,26,153,4,0,0,Not Applicable,4,Scheduled,Low,0,0,COMPENSATION
LA001608,2024-11-18,Highway,National Infrastructure,193.29,9.46,Medium,State Irrigation Dept,Telangana,Nizamabad,Semi-Urban,1.91,1.26,Government,Commercial,111.09,109.36,High,0.81,4,3,0,1,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,72.89,71.63,27.32,1,6,1,1,0,3,2,6,43,154,1,0,0,Not Applicable,2,Completed,Low,0,0,OWNERSHIP_CONFLICT
LA001609,2022-01-21,Metro,National Infrastructure,156.81,13.28,High,Metro Corporation,Madhya Pradesh,Ujjain,Urban,0.69,0.27,Mixed,Agriculture,55.96,51.88,Low,0.16,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,41.51,36.85,21.25,1,2,1,1,1,4,1,4,49,167,5,0,0,Not Applicable,1,Re-hearing Required,Low,1,167,NOTIFICATION
LA001610,2022-08-23,Railway,Regional Infrastructure,234.26,13.58,High,NHAI,Maharashtra,Aurangabad,Rural,4.38,3.83,Government,Mixed,249.53,,Moderate,0.22,6,5,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,1,118.67,120.95,6.0,1,6,1,1,1,3,2,2,117,274,1,0,0,Not Applicable,0,Not Required,Low,1,388,DOCUMENTATION
LA001611,2022-07-20,Airport,National Infrastructure,45.91,16.5,Medium,Indian Railways,Odisha,Ganjam,Rural,1.7,1.45,Residential,Agriculture,122.53,121.08,Low,0.51,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,92.93,88.79,43.25,1,6,1,1,4,3,1,5,100,263,2,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001612,2022-12-25,Power Transmission,Regional Infrastructure,790.63,6.68,High,Urban Development Authority,Rajasthan,Alwar,Semi-Urban,3.23,1.34,Agricultural,Commercial,87.53,81.87,High,0.81,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,184.83,154.81,138.15,1,4,0,1,1,2,0,3,34,124,1,0,0,Not Applicable,2,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001613,2022-12-13,Railway,National Infrastructure,224.27,161.16,Medium,Metro Corporation,West Bengal,Nadia,Rural,1.54,1.21,Agricultural,Residential,115.81,93.53,Moderate,0.77,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,4,1,66.46,54.31,32.95,1,2,1,1,1,6,1,3,27,107,3,0,0,Not Applicable,1,Completed,Low,1,150,DOCUMENTATION
LA001614,2025-08-15,Railway,State Infrastructure,100.43,13.79,Normal,Power Utility,West Bengal,Bardhaman,Rural,2.89,2.39,Agricultural,Institutional,206.42,173.33,Moderate,3.34,1,0,0,0,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,193.12,198.48,49.4,1,4,1,1,1,4,1,4,44,83,2,0,0,Not Applicable,0,Not Required,Low,0,0,COMPENSATION
LA001615,2024-08-12,Highway,State Infrastructure,155.96,9.13,High,Power Utility,Uttar Pradesh,Lucknow,Semi-Urban,10.78,9.26,Agricultural,Industrial,634.13,563.09,High,1.84,4,3,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,0,1,0,345.17,355.46,91.74,1,4,1,1,1,5,1,5,86,160,1,0,0,Not Applicable,3,Completed,Low,1,279,DOCUMENTATION
LA001616,2022-06-16,Railway,State Infrastructure,126.09,33.07,Medium,Urban Development Authority,Rajasthan,Jaipur,Rural,2.13,1.92,Government,Institutional,68.58,64.83,Moderate,0.22,2,1,2,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,1,1,0,97.44,96.82,12.87,1,3,1,1,2,4,1,10,62,237,2,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001617,2024-05-22,Highway,National Infrastructure,341.41,40.68,High,Power Utility,Odisha,Puri,Urban,3.47,3.2,Government,Residential,260.3,224.67,Moderate,4.75,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,238.56,215.71,145.68,1,4,1,1,0,3,3,4,23,70,4,0,0,Not Applicable,2,Completed,Low,0,0,INTER_DEPARTMENT
LA001618,2022-07-04,Airport,Regional Infrastructure,209.47,34.92,High,Indian Railways,Tamil Nadu,Chennai,Rural,6.28,4.56,Industrial,Commercial,218.57,164.85,High,0.09,3,2,1,1,0,1,Moderate,1,0,0,0,None,0,0,1,0,1,1,Pending,1,0,1,0,315.02,302.31,170.47,1,4,1,1,1,1,0,5,11,96,1,0,0,Not Applicable,4,Re-hearing Required,Low,0,0,LAND_RECORD
LA001619,2024-06-05,Highway,State Infrastructure,89.53,12.2,High,State Irrigation Dept,Maharashtra,Nagpur,Semi-Urban,5.87,4.21,Industrial,Commercial,173.67,154.84,High,2.18,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,2,1,166.61,143.71,6.41,1,3,1,1,1,6,1,3,11,141,4,0,0,Not Applicable,0,Not Required,Low,0,0,DOCUMENTATION
LA001620,2025-09-05,Power Transmission,State Infrastructure,316.74,15.67,High,State Irrigation Dept,Punjab,Ludhiana,Rural,1.95,1.02,Commercial,Industrial,145.99,111.38,High,0.67,5,4,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,108.45,87.81,37.85,1,7,1,1,3,3,0,7,57,242,1,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA001621,2022-03-23,Highway,Regional Infrastructure,27.09,12.17,Medium,Urban Development Authority,Madhya Pradesh,Ujjain,Urban,7.84,5.54,Government,Mixed,370.26,315.44,Low,0.49,4,3,1,1,0,0,High,1,0,0,0,None,0,0,1,0,1,1,Completed,1,1,1,0,443.85,418.94,18.52,1,5,1,1,3,1,0,6,55,239,5,0,0,Not Applicable,6,Re-hearing Required,Low,1,188,ADMINISTRATIVE_APPROVAL
LA001622,2025-05-18,Highway,National Infrastructure,153.31,7.64,Medium,Urban Development Authority,Uttar Pradesh,Ghaziabad,Rural,5.91,4.35,Mixed,Mixed,356.86,373.14,Low,0.98,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,184.31,154.25,74.33,1,2,1,1,0,4,2,4,89,153,1,0,0,Not Applicable,2,Completed,Low,0,0,INTER_DEPARTMENT
